InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month
545682,23194,GYMKHANA TREASURE BOOK BOX,1,2011-03-06 11:39:00,2.25,14701.0,United Kingdom,2.25,2011-03
546916,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,6,2011-03-18 08:32:00,2.95,15695.0,United Kingdom,17.700000000000003,2011-03
551250,22355,CHARLOTTE BAG SUKI DESIGN,5,2011-04-27 12:00:00,0.85,17841.0,United Kingdom,4.25,2011-04
560392,22383,LUNCH BAG SUKI DESIGN ,10,2011-07-18 13:30:00,1.65,13911.0,United Kingdom,16.5,2011-07
550477,22361,GLASS JAR DAISY FRESH COTTON WOOL,2,2011-04-18 14:01:00,2.95,17338.0,United Kingdom,5.9,2011-04
557758,72232,FENG SHUI PILLAR CANDLE,12,2011-06-22 13:28:00,0.19,17585.0,United Kingdom,2.2800000000000002,2011-06
542433,POST,POSTAGE,2,2011-01-28 10:45:00,18.0,12726.0,France,36.0,2011-01
570082,22336,DOVE DECORATION PAINTED ZINC ,96,2011-10-07 11:19:00,0.19,12524.0,Germany,18.240000000000002,2011-10
551284,21232,STRAWBERRY CERAMIC TRINKET BOX,8,2011-04-27 14:05:00,1.25,15005.0,United Kingdom,10.0,2011-04
559542,20727,LUNCH BAG  BLACK SKULL.,1,2011-07-10 13:32:00,1.65,17126.0,United Kingdom,1.65,2011-07
541839,22906,12 MESSAGE CARDS WITH ENVELOPES,14,2011-01-23 11:15:00,1.65,17769.0,United Kingdom,23.099999999999998,2011-01
553369,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-05-16 14:30:00,7.95,15044.0,United Kingdom,15.9,2011-05
561247,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-07-26 11:38:00,0.83,16592.0,United Kingdom,9.959999999999999,2011-07
538366,22469,HEART OF WICKER SMALL,5,2010-12-12 10:47:00,1.65,18109.0,United Kingdom,8.25,2010-12
545339,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-03-02 08:26:00,4.95,14292.0,United Kingdom,14.850000000000001,2011-03
552883,21508,VINTAGE KID DOLLY CARD ,72,2011-05-12 10:13:00,0.36,14646.0,Netherlands,25.919999999999998,2011-05
562980,22381,TOY TIDY PINK POLKADOT,5,2011-08-11 11:44:00,2.1,17686.0,United Kingdom,10.5,2011-08
538995,21671,RED SPOT CERAMIC DRAWER KNOB,12,2010-12-15 12:05:00,1.25,13458.0,United Kingdom,15.0,2010-12
559878,82600,NO SINGING METAL SIGN,1,2011-07-13 11:19:00,2.1,15493.0,United Kingdom,2.1,2011-07
538537,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,2010-12-13 10:41:00,1.65,12747.0,United Kingdom,19.799999999999997,2010-12
545080,21481,FAWN BLUE HOT WATER BOTTLE,6,2011-02-28 10:33:00,2.95,13004.0,United Kingdom,17.700000000000003,2011-02
557787,22686,FRENCH BLUE METAL DOOR SIGN No,1,2011-06-22 16:16:00,1.25,15041.0,United Kingdom,1.25,2011-06
559359,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,2011-07-07 19:18:00,1.65,14702.0,United Kingdom,9.899999999999999,2011-07
547382,82567,"AIRLINE LOUNGE,METAL SIGN",1,2011-03-22 15:31:00,2.1,15457.0,United Kingdom,2.1,2011-03
562708,22469,HEART OF WICKER SMALL,4,2011-08-08 14:15:00,1.65,17085.0,United Kingdom,6.6,2011-08
543096,22259,FELT FARM ANIMAL HEN,1,2011-02-03 11:39:00,1.25,14044.0,United Kingdom,1.25,2011-02
575760,22096,PINK PAISLEY SQUARE TISSUE BOX ,2,2011-11-11 10:50:00,0.39,15965.0,United Kingdom,0.78,2011-11
556814,23140,TRIPLE WIRE HOOK IVORY HEART,4,2011-06-15 08:34:00,4.15,14852.0,United Kingdom,16.6,2011-06
550478,84991,60 TEATIME FAIRY CAKE CASES,24,2011-04-18 14:01:00,0.55,15755.0,United Kingdom,13.200000000000001,2011-04
570442,85150,LADIES & GENTLEMEN METAL SIGN,5,2011-10-10 14:37:00,2.55,16549.0,United Kingdom,12.75,2011-10
571323,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-10-17 11:07:00,2.08,13534.0,United Kingdom,20.8,2011-10
547892,85099F,JUMBO BAG STRAWBERRY,10,2011-03-28 10:15:00,1.95,12669.0,France,19.5,2011-03
537405,21623,VINTAGE UNION JACK MEMOBOARD,1,2010-12-06 14:51:00,9.95,17841.0,United Kingdom,9.95,2010-12
579885,22960,JAM MAKING SET WITH JARS,2,2011-11-30 17:37:00,4.25,15444.0,United Kingdom,8.5,2011-11
539421,21411,GINGHAM HEART  DOORSTOP RED,3,2010-12-17 14:21:00,4.25,14016.0,EIRE,12.75,2010-12
569823,22633,HAND WARMER UNION JACK,1,2011-10-06 12:15:00,2.1,16895.0,United Kingdom,2.1,2011-10
554946,22961,JAM MAKING SET PRINTED,12,2011-05-27 14:22:00,1.45,18242.0,United Kingdom,17.4,2011-05
568701,22294,HEART FILIGREE DOVE  SMALL,24,2011-09-28 15:07:00,1.25,13924.0,United Kingdom,30.0,2011-09
545338,21174,POTTERING IN THE SHED METAL SIGN,1,2011-03-01 17:32:00,2.08,17449.0,United Kingdom,2.08,2011-03
578008,20677,PINK POLKADOT BOWL,2,2011-11-22 12:47:00,1.25,14657.0,United Kingdom,2.5,2011-11
577813,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-11-22 09:06:00,4.25,14297.0,United Kingdom,17.0,2011-11
542093,22624,IVORY KITCHEN SCALES,2,2011-01-25 12:46:00,8.5,17677.0,United Kingdom,17.0,2011-01
573501,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-10-31 12:02:00,2.95,18055.0,United Kingdom,17.700000000000003,2011-10
568141,47504K,ENGLISH ROSE GARDEN SECATEURS,1,2011-09-25 11:21:00,0.79,16326.0,United Kingdom,0.79,2011-09
550626,47013A,WINE BOTTLE DRESSING LT.BLUE,5,2011-04-19 14:23:00,0.12,13184.0,United Kingdom,0.6,2011-04
550493,85188A,GREEN METAL SWINGING BUNNY,4,2011-04-18 14:50:00,0.85,15311.0,United Kingdom,3.4,2011-04
549874,48185,DOORMAT FAIRY CAKE,2,2011-04-12 15:23:00,7.95,16919.0,United Kingdom,15.9,2011-04
559141,21175,GIN + TONIC DIET METAL SIGN,2,2011-07-06 13:56:00,2.55,15311.0,United Kingdom,5.1,2011-07
554866,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-05-27 10:41:00,2.08,13488.0,United Kingdom,20.8,2011-05
544817,21209,MULTICOLOUR HONEYCOMB FAN,12,2011-02-23 16:44:00,1.65,12437.0,France,19.799999999999997,2011-02
557297,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,1,2011-06-19 13:54:00,12.75,12421.0,Spain,12.75,2011-06
569474,21917,SET 12 KIDS  WHITE CHALK STICKS,3,2011-10-04 12:39:00,0.42,14178.0,United Kingdom,1.26,2011-10
562949,22429,ENAMEL MEASURING JUG CREAM,4,2011-08-11 09:47:00,4.25,14346.0,United Kingdom,17.0,2011-08
580500,85066,CREAM SWEETHEART MINI CHEST,4,2011-12-04 12:52:00,12.75,17131.0,United Kingdom,51.0,2011-12
551270,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-04-27 12:35:00,3.95,15891.0,United Kingdom,3.95,2011-04
576075,20724,RED RETROSPOT CHARLOTTE BAG,6,2011-11-13 16:16:00,0.85,15861.0,United Kingdom,5.1,2011-11
572314,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-10-23 15:59:00,2.08,17111.0,United Kingdom,4.16,2011-10
553527,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,2011-05-17 14:57:00,2.95,15123.0,United Kingdom,17.700000000000003,2011-05
565067,22190,LOCAL CAFE MUG,3,2011-08-31 17:16:00,2.1,15856.0,United Kingdom,6.300000000000001,2011-08
578950,79321,CHILLI LIGHTS,1,2011-11-27 14:40:00,5.75,17885.0,United Kingdom,5.75,2011-11
553937,22212,FOUR HOOK  WHITE LOVEBIRDS,2,2011-05-20 10:33:00,2.1,14056.0,United Kingdom,4.2,2011-05
568194,47590B,PINK HAPPY BIRTHDAY BUNTING,2,2011-09-25 14:38:00,5.45,16008.0,United Kingdom,10.9,2011-09
548728,22559,SEASIDE FLYING DISC,12,2011-04-04 09:55:00,1.25,13198.0,United Kingdom,15.0,2011-04
581414,23417,BATHROOM HOOK,1,2011-12-08 14:39:00,0.39,14730.0,United Kingdom,0.39,2011-12
547383,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-03-22 15:42:00,5.45,12613.0,Germany,16.35,2011-03
536581,85099B,JUMBO BAG RED RETROSPOT,200,2010-12-01 16:19:00,1.65,13777.0,United Kingdom,330.0,2010-12
553061,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-05-13 11:12:00,1.65,17238.0,United Kingdom,3.3,2011-05
542151,22251,BIRDHOUSE DECORATION MAGIC GARDEN,12,2011-01-26 10:30:00,1.25,13491.0,United Kingdom,15.0,2011-01
578068,23493,VINTAGE DOILY TRAVEL SEWING KIT,1,2011-11-22 15:45:00,1.95,14505.0,United Kingdom,1.95,2011-11
565667,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-09-06 08:34:00,8.5,17449.0,United Kingdom,17.0,2011-09
562389,16218,CARTOON  PENCIL SHARPENERS,80,2011-08-04 15:55:00,0.06,16531.0,United Kingdom,4.8,2011-08
570125,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,2011-10-07 13:14:00,0.55,17509.0,United Kingdom,13.200000000000001,2011-10
577723,23355,HOT WATER BOTTLE KEEP CALM,1,2011-11-21 12:36:00,4.95,16713.0,United Kingdom,4.95,2011-11
539050,22469,HEART OF WICKER SMALL,2,2010-12-15 16:21:00,1.65,12577.0,France,3.3,2010-12
552295,22301,COFFEE MUG CAT + BIRD DESIGN,6,2011-05-08 14:08:00,2.55,14224.0,United Kingdom,15.299999999999999,2011-05
562025,22583,PACK OF 6 HANDBAG GIFT BOXES,6,2011-08-01 16:16:00,2.55,12828.0,United Kingdom,15.299999999999999,2011-08
552990,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-05-12 15:17:00,0.85,17667.0,United Kingdom,10.2,2011-05
540542,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-01-09 15:18:00,2.95,15107.0,United Kingdom,17.700000000000003,2011-01
566238,22630,DOLLY GIRL LUNCH BOX,1,2011-09-11 11:24:00,1.95,17377.0,United Kingdom,1.95,2011-09
568198,22637,PIGGY BANK RETROSPOT ,4,2011-09-25 14:52:00,2.55,16771.0,United Kingdom,10.2,2011-09
545830,85150,LADIES & GENTLEMEN METAL SIGN,2,2011-03-07 13:10:00,2.55,17634.0,United Kingdom,5.1,2011-03
574481,23507,MINI PLAYING CARDS BUFFALO BILL ,7,2011-11-04 12:45:00,0.42,18022.0,United Kingdom,2.94,2011-11
567817,23313,VINTAGE CHRISTMAS BUNTING,4,2011-09-22 12:41:00,4.95,15005.0,United Kingdom,19.8,2011-09
567167,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,1,2011-09-18 12:21:00,0.85,15547.0,United Kingdom,0.85,2011-09
540031,21135,VICTORIAN  METAL POSTCARD SPRING,7,2011-01-04 13:50:00,1.69,17975.0,United Kingdom,11.83,2011-01
553200,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-05-15 15:14:00,0.85,16034.0,United Kingdom,10.2,2011-05
536532,21166,COOK WITH WINE METAL SIGN ,12,2010-12-01 13:24:00,1.95,12433.0,Norway,23.4,2010-12
572291,22812,PACK 3 BOXES CHRISTMAS PANNETONE,3,2011-10-23 12:46:00,1.95,16931.0,United Kingdom,5.85,2011-10
572106,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,12,2011-10-20 17:04:00,0.85,15058.0,United Kingdom,10.2,2011-10
565842,21813,GARLAND WITH STARS AND BELLS,6,2011-09-07 12:10:00,4.95,13808.0,United Kingdom,29.700000000000003,2011-09
559310,84596F,SMALL MARSHMALLOWS PINK BOWL,16,2011-07-07 13:33:00,0.42,15505.0,United Kingdom,6.72,2011-07
562444,22637,PIGGY BANK RETROSPOT ,4,2011-08-04 18:44:00,2.55,14713.0,United Kingdom,10.2,2011-08
566980,20936,FORKED CACTUS CANDLE,12,2011-09-16 09:56:00,2.95,15498.0,United Kingdom,35.400000000000006,2011-09
573035,22912,YELLOW COAT RACK PARIS FASHION,3,2011-10-27 13:43:00,4.95,12433.0,Norway,14.850000000000001,2011-10
540568,22084,PAPER CHAIN KIT EMPIRE,2,2011-01-10 11:22:00,2.95,15039.0,United Kingdom,5.9,2011-01
558620,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-06-30 16:39:00,2.08,15584.0,United Kingdom,2.08,2011-06
554066,22854,CREAM SWEETHEART EGG HOLDER,4,2011-05-22 10:40:00,4.95,12916.0,United Kingdom,19.8,2011-05
572990,22568,FELTCRAFT CUSHION OWL,4,2011-10-27 10:54:00,3.75,18276.0,United Kingdom,15.0,2011-10
556731,23237,SET OF 4 KNICK KNACK TINS LEAVES ,1,2011-06-14 11:41:00,4.15,18283.0,United Kingdom,4.15,2011-06
542613,22270,HAPPY EASTER HANGING DECORATION,3,2011-01-30 14:36:00,3.75,17431.0,United Kingdom,11.25,2011-01
542002,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,2011-01-25 10:57:00,1.65,14298.0,United Kingdom,33.0,2011-01
556538,22469,HEART OF WICKER SMALL,24,2011-06-13 12:42:00,1.65,15845.0,United Kingdom,39.599999999999994,2011-06
568877,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,10,2011-09-29 12:31:00,2.95,14680.0,United Kingdom,29.5,2011-09
544071,21155,RED RETROSPOT PEG BAG,12,2011-02-15 14:30:00,2.55,16317.0,United Kingdom,30.599999999999998,2011-02
558862,21468,BUTTERFLY CROCHET FOOD COVER,6,2011-07-04 12:25:00,3.75,13901.0,United Kingdom,22.5,2011-07
538801,70006,LOVE HEART POCKET WARMER,30,2010-12-14 11:51:00,0.42,16083.0,United Kingdom,12.6,2010-12
558759,23207,LUNCH BAG ALPHABET DESIGN,10,2011-07-03 12:36:00,1.65,13148.0,United Kingdom,16.5,2011-07
569367,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-10-03 15:28:00,2.95,13994.0,United Kingdom,2.95,2011-10
559676,82494L,WOODEN FRAME ANTIQUE WHITE ,24,2011-07-11 14:40:00,2.55,17340.0,United Kingdom,61.199999999999996,2011-07
563368,23209,LUNCH BAG VINTAGE DOILY ,10,2011-08-16 09:00:00,1.65,13995.0,United Kingdom,16.5,2011-08
566198,22469,HEART OF WICKER SMALL,2,2011-09-09 13:58:00,1.65,18109.0,United Kingdom,3.3,2011-09
577602,23298,SPOTTY BUNTING,6,2011-11-21 08:37:00,4.95,16139.0,United Kingdom,29.700000000000003,2011-11
538523,85136C,RED SHARK HELICOPTER,2,2010-12-13 09:29:00,7.95,13198.0,United Kingdom,15.9,2010-12
560828,22095,LADS ONLY TISSUE BOX,36,2011-07-21 11:55:00,0.39,14298.0,United Kingdom,14.040000000000001,2011-07
551125,90164A,PINK ROSEBUD PEARL BRACELET,2,2011-04-26 12:47:00,7.5,17277.0,United Kingdom,15.0,2011-04
579943,22940,FELTCRAFT CHRISTMAS FAIRY,4,2011-12-01 10:38:00,4.25,13040.0,United Kingdom,17.0,2011-12
543737,21411,GINGHAM HEART  DOORSTOP RED,3,2011-02-11 12:45:00,4.25,12477.0,Germany,12.75,2011-02
537623,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,1,2010-12-07 14:31:00,2.95,15858.0,United Kingdom,2.95,2010-12
567128,22662,LUNCH BAG DOLLY GIRL DESIGN,4,2011-09-16 14:04:00,1.65,18055.0,United Kingdom,6.6,2011-09
539610,22478,BIRDHOUSE GARDEN MARKER ,2,2010-12-20 14:33:00,1.25,14606.0,United Kingdom,2.5,2010-12
542812,21213,PACK OF 72 SKULL CAKE CASES,12,2011-02-01 11:21:00,0.55,14850.0,United Kingdom,6.6000000000000005,2011-02
571937,16219,HOUSE SHAPE PENCIL SHARPENER,48,2011-10-20 09:28:00,0.06,14911.0,EIRE,2.88,2011-10
577493,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,3,2011-11-20 12:13:00,0.39,17323.0,United Kingdom,1.17,2011-11
544495,21915,RED  HARMONICA IN BOX ,12,2011-02-21 11:42:00,1.25,12766.0,Portugal,15.0,2011-02
574683,22576,SWALLOW WOODEN CHRISTMAS DECORATION,2,2011-11-06 12:50:00,0.85,16372.0,United Kingdom,1.7,2011-11
560300,90103,PURPLE FRANGIPANI NECKLACE,6,2011-07-18 10:29:00,2.55,14911.0,EIRE,15.299999999999999,2011-07
548367,22256,FELT FARM ANIMAL CHICKEN,12,2011-03-30 15:51:00,1.25,17677.0,United Kingdom,15.0,2011-03
575983,22694,WICKER STAR ,2,2011-11-13 13:45:00,2.1,13379.0,United Kingdom,4.2,2011-11
567664,20711,JUMBO BAG TOYS ,10,2011-09-21 15:15:00,2.08,14780.0,United Kingdom,20.8,2011-09
571509,23332,IVORY WICKER HEART LARGE,6,2011-10-17 15:28:00,1.65,13110.0,United Kingdom,9.899999999999999,2011-10
553002,84596L,BISCUITS SMALL BOWL LIGHT BLUE,3,2011-05-12 15:26:00,0.42,13263.0,United Kingdom,1.26,2011-05
578281,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-11-23 13:53:00,4.25,14099.0,United Kingdom,4.25,2011-11
561626,23321,SMALL WHITE HEART OF WICKER,2,2011-07-28 14:03:00,1.65,14898.0,United Kingdom,3.3,2011-07
536796,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2010-12-02 15:46:00,1.65,15574.0,United Kingdom,1.65,2010-12
579690,23395,BELLE JARDINIERE CUSHION COVER,1,2011-11-30 14:03:00,3.75,15060.0,United Kingdom,3.75,2011-11
574659,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2011-11-06 11:44:00,2.08,16942.0,United Kingdom,4.16,2011-11
572658,21481,FAWN BLUE HOT WATER BOTTLE,4,2011-10-25 12:29:00,3.75,17690.0,United Kingdom,15.0,2011-10
567126,21931,JUMBO STORAGE BAG SUKI,3,2011-09-16 13:53:00,2.08,17238.0,United Kingdom,6.24,2011-09
543538,47566,PARTY BUNTING,4,2011-02-09 13:57:00,4.95,16143.0,United Kingdom,19.8,2011-02
544677,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-02-22 16:13:00,0.85,18196.0,United Kingdom,10.2,2011-02
572726,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2011-10-25 15:19:00,2.1,16056.0,United Kingdom,4.2,2011-10
571705,POST,POSTAGE,3,2011-10-18 15:22:00,40.0,12360.0,Austria,120.0,2011-10
548733,21843,RED RETROSPOT CAKE STAND,1,2011-04-04 10:29:00,10.95,17648.0,United Kingdom,10.95,2011-04
539946,20712,JUMBO BAG WOODLAND ANIMALS,10,2010-12-23 11:46:00,1.95,13817.0,Germany,19.5,2010-12
550033,85099F,JUMBO BAG STRAWBERRY,3,2011-04-14 11:45:00,2.08,15005.0,United Kingdom,6.24,2011-04
570499,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,2011-10-11 09:19:00,0.85,12772.0,Portugal,10.2,2011-10
578688,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-11-25 09:27:00,2.95,16719.0,United Kingdom,5.9,2011-11
578015,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,48,2011-11-22 12:58:00,0.29,12971.0,United Kingdom,13.919999999999998,2011-11
571289,22488,NATURAL SLATE RECTANGLE CHALKBOARD,1,2011-10-16 15:27:00,1.65,15113.0,United Kingdom,1.65,2011-10
543015,22385,JUMBO BAG SPACEBOY DESIGN,20,2011-02-02 13:46:00,1.95,14188.0,United Kingdom,39.0,2011-02
536681,22423,REGENCY CAKESTAND 3 TIER,3,2010-12-02 12:22:00,12.75,17287.0,United Kingdom,38.25,2010-12
568059,47566,PARTY BUNTING,5,2011-09-23 12:58:00,4.95,13097.0,United Kingdom,24.75,2011-09
549240,23154,SET OF 4 JAM JAR MAGNETS,1,2011-04-07 11:37:00,2.08,15910.0,United Kingdom,2.08,2011-04
541660,22118,JOY WOODEN BLOCK LETTERS,3,2011-01-20 12:20:00,4.95,17787.0,United Kingdom,14.850000000000001,2011-01
541241,84459B,YELLOW METAL CHICKEN HEART ,1,2011-01-16 11:08:00,1.49,13782.0,United Kingdom,1.49,2011-01
545595,22311,OFFICE MUG WARMER BLACK+SILVER ,1,2011-03-04 10:39:00,2.95,14570.0,United Kingdom,2.95,2011-03
557013,20711,JUMBO BAG TOYS ,9,2011-06-16 12:05:00,2.08,15044.0,United Kingdom,18.72,2011-06
575914,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,2011-11-11 16:31:00,8.95,17071.0,United Kingdom,17.9,2011-11
544700,22493,PAINT YOUR OWN CANVAS SET,3,2011-02-23 10:10:00,1.65,18041.0,United Kingdom,4.949999999999999,2011-02
564489,23254,CHILDRENS CUTLERY DOLLY GIRL ,6,2011-08-25 14:13:00,4.15,15950.0,United Kingdom,24.900000000000002,2011-08
570964,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2011-10-13 11:50:00,2.1,12766.0,Portugal,12.600000000000001,2011-10
556577,23245,SET OF 3 REGENCY CAKE TINS,2,2011-06-13 14:12:00,4.95,17579.0,United Kingdom,9.9,2011-06
537634,84836,ZINC METAL HEART DECORATION,12,2010-12-07 15:15:00,1.25,16775.0,United Kingdom,15.0,2010-12
538368,22098,BOUDOIR SQUARE TISSUE BOX,1,2010-12-12 10:57:00,1.25,15503.0,United Kingdom,1.25,2010-12
569027,23236,STORAGE TIN VINTAGE DOILY ,6,2011-09-30 10:19:00,2.89,13089.0,United Kingdom,17.34,2011-09
577723,23694,PAISLEY PARK CARD,12,2011-11-21 12:36:00,0.42,16713.0,United Kingdom,5.04,2011-11
554942,22419,LIPSTICK PEN RED,1,2011-05-27 14:01:00,0.42,17841.0,United Kingdom,0.42,2011-05
574690,22380,TOY TIDY SPACEBOY  ,5,2011-11-06 13:11:00,2.1,12638.0,Sweden,10.5,2011-11
547486,82580,BATHROOM METAL SIGN,12,2011-03-23 11:18:00,0.55,13576.0,United Kingdom,6.6000000000000005,2011-03
575628,21907,I'M ON HOLIDAY METAL SIGN,1,2011-11-10 13:31:00,2.1,12844.0,United Kingdom,2.1,2011-11
550331,16202B,PASTEL BLUE PHOTO ALBUM ,5,2011-04-17 13:43:00,0.5,15555.0,United Kingdom,2.5,2011-04
538403,21818,GLITTER CHRISTMAS HEART ,10,2010-12-12 11:46:00,0.85,17211.0,United Kingdom,8.5,2010-12
547785,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,2011-03-25 11:41:00,8.25,13097.0,United Kingdom,16.5,2011-03
578429,82581,TOILET METAL SIGN,6,2011-11-24 12:12:00,0.55,16271.0,United Kingdom,3.3000000000000003,2011-11
566604,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3,2011-09-13 16:26:00,2.95,16279.0,United Kingdom,8.850000000000001,2011-09
581179,23576,SNACK TRAY RED VINTAGE DOILY,8,2011-12-07 15:43:00,1.95,12471.0,Germany,15.6,2011-12
555537,20932,PINK POT PLANT CANDLE,1,2011-06-05 12:37:00,2.95,15453.0,United Kingdom,2.95,2011-06
568901,22430,ENAMEL WATERING CAN CREAM,1,2011-09-29 13:22:00,4.95,15050.0,United Kingdom,4.95,2011-09
562923,22138,BAKING SET 9 PIECE RETROSPOT ,12,2011-08-10 14:34:00,4.95,16996.0,United Kingdom,59.400000000000006,2011-08
537335,20717,STRAWBERRY SHOPPER BAG,1,2010-12-06 12:15:00,1.25,15048.0,United Kingdom,1.25,2010-12
562374,22193,RED DINER WALL CLOCK,12,2011-08-04 14:40:00,7.65,14911.0,EIRE,91.80000000000001,2011-08
556667,21240,BLUE POLKADOT CUP,48,2011-06-13 16:25:00,0.72,15838.0,United Kingdom,34.56,2011-06
541371,20669,RED HEART LUGGAGE TAG,1,2011-01-17 14:51:00,1.25,13983.0,United Kingdom,1.25,2011-01
548148,21231,SWEETHEART CERAMIC TRINKET BOX,4,2011-03-29 12:31:00,1.25,17931.0,United Kingdom,5.0,2011-03
574081,23348,CHILDRENS TOY COOKING UTENSIL SET,6,2011-11-02 16:37:00,2.08,15804.0,United Kingdom,12.48,2011-11
555073,22557,PLASTERS IN TIN VINTAGE PAISLEY ,8,2011-05-31 11:39:00,1.65,16470.0,United Kingdom,13.2,2011-05
550512,21114,LAVENDER SCENTED FABRIC HEART,5,2011-04-18 16:31:00,1.25,18069.0,United Kingdom,6.25,2011-04
567459,23397,FOOT STOOL HOME SWEET HOME ,2,2011-09-20 12:21:00,9.95,14221.0,United Kingdom,19.9,2011-09
550832,48187,DOORMAT NEW ENGLAND,10,2011-04-21 10:31:00,6.75,17588.0,United Kingdom,67.5,2011-04
557280,23168,CLASSIC CAFE SUGAR DISPENSER,12,2011-06-19 12:19:00,1.25,16701.0,United Kingdom,15.0,2011-06
537781,22359,GLASS JAR KINGS CHOICE,1,2010-12-08 12:46:00,2.95,17341.0,United Kingdom,2.95,2010-12
547674,22570,FELTCRAFT CUSHION RABBIT,4,2011-03-24 13:59:00,3.75,15835.0,United Kingdom,15.0,2011-03
576593,22537,MAGIC DRAWING SLATE DINOSAUR,1,2011-11-15 14:48:00,0.42,15720.0,United Kingdom,0.42,2011-11
570093,22728,ALARM CLOCK BAKELIKE PINK,1,2011-10-07 11:55:00,3.75,18096.0,United Kingdom,3.75,2011-10
553607,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,100,2011-05-18 10:47:00,2.75,16684.0,United Kingdom,275.0,2011-05
556680,23240,SET OF 4 KNICK KNACK TINS DOILEY ,12,2011-06-14 08:03:00,4.15,13971.0,United Kingdom,49.800000000000004,2011-06
576779,20992,JAZZ HEARTS PURSE NOTEBOOK,8,2011-11-16 13:25:00,0.39,14554.0,United Kingdom,3.12,2011-11
566193,21533,RETROSPOT LARGE MILK JUG,6,2011-09-09 13:37:00,4.95,14961.0,United Kingdom,29.700000000000003,2011-09
548867,22150,3 STRIPEY MICE FELTCRAFT,5,2011-04-04 14:17:00,1.95,14719.0,United Kingdom,9.75,2011-04
570879,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,2011-10-13 08:42:00,3.75,12685.0,France,30.0,2011-10
549733,84226,HEN HOUSE W FAMILY IN BARN & NEST,2,2011-04-11 16:56:00,0.85,17827.0,United Kingdom,1.7,2011-04
554275,23107,WHITE HEARTS WIRE PLANT POT HOLDER,3,2011-05-23 13:17:00,2.89,14903.0,United Kingdom,8.67,2011-05
559464,21403,BLUE EGG  SPOON,24,2011-07-08 13:26:00,0.12,15157.0,United Kingdom,2.88,2011-07
548612,22918,HERB MARKER PARSLEY,6,2011-04-01 11:34:00,0.65,13137.0,United Kingdom,3.9000000000000004,2011-04
573245,21165,BEWARE OF THE CAT METAL SIGN ,1,2011-10-28 12:08:00,1.69,17841.0,United Kingdom,1.69,2011-10
539473,22563,HAPPY STENCIL CRAFT,24,2010-12-19 14:24:00,1.25,14911.0,EIRE,30.0,2010-12
555284,23164,REGENCY CAKE SLICE,8,2011-06-02 09:37:00,4.15,14298.0,United Kingdom,33.2,2011-06
580132,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-12-01 18:16:00,2.95,15694.0,United Kingdom,35.400000000000006,2011-12
